,12.c,11.3,5.2,3.c,5.6,17.16,15.6,17.5,4.a,15.c,4.b,16.9,1.a,16.6,6.6,11.2,12.5,17.19,9.5,16.1,17.3,9.c,10.6,14.4,10.a,15.3,13.1,16.2,17.12,17.15,13.2,14.3,17.13,1.3,4.6,13.b,6.4,9.4,15.7,10.c,9.2,15.4,15.5,8.b,16.4,12.8,16.5,3.1,6.3,13.a,3.a,8.3,1.1,3.4,17.11,4.2,2.b,14.7,7.a,12.6,17.2,4.4,7.b,8.9,10.7,12.2,13.3,3.9,16.10,3.d,9.b,10.1,11.6,14.a,11.1,15.a,5.1,17.18,14.c,1.b,9.1,8.10,1.2,5.4,2.a,12.4,15.1,10.3,15.9,4.c,7.1,15.8,3.2,10.b,8.4,4.7,3.5,8.8,5.3,6.2,14.b,11.5,10.5,16.3,12.1,10.4,3.b,11.a,17.6,3.7,2.2,6.a,16.8,8.2,10.2,6.1,17.9,16.7,7.2,12.7,1.4,8.5,12.b,8.7,8.1,2.3,14.6,9.3,15.b,17.8,14.2,17.10,2.4,8.a,11.4,3.3,14.1,9.a,15.2,16.b,5.5,3.6,3.8,8.6,11.b,12.3,7.3,17.14,1.5,2.c,17.4,5.c,6.5,4.3,4.5,14.5,6.b,16.a,17.1,17.17,4.1,2.5,17.7,11.c,11.7,12.a,5.b,2.1,5.a
12.c,0.4711566566257772,0.2886042426577599,0.18113634651982782,0.35667618058759026,0.07016682621083159,0.3405152202343489,0.324503019394458,0.3800870029884677,0.060706073704762144,0.1518929860123667,0.3110986820527593,0.06286251715200804,0.3574132726939095,0.28817534241948856,0.018144815803998807,0.32635617467011113,0.4208712549141481,0.3529512748547195,0.32605983806160904,-0.010824720159563594,0.40445944001729034,0.34425593462426746,0.4678937850627893,0.30371496393585823,0.4210388843161191,0.13642248255093847,0.32471166518296907,0.09464058518051761,0.35044426621892527,0.3153026504839464,0.2718057224677118,0.16901600260852487,0.35667979653817605,0.26326029381997945,0.09408192705369522,0.4012386189012849,0.36731942597930484,0.38332140210780136,0.1437817130008371,0.24825260633390214,0.3112017539803922,0.1736695497945253,0.14421258717319413,0.2876352040933592,0.2662019679868551,0.35011518052101426,0.27390777437336217,0.05419029281788331,0.22931195662182713,0.32126133643701843,0.2903473375998302,0.3778303885186078,0.3297024701552639,0.08817018934072235,0.3841705963212464,0.19408973906129456,0.2075664848764683,0.30971505971224605,0.43784064436517944,0.39320626780485785,0.36859325943335985,0.13837423521057524,0.41336037863829156,0.33371661835162003,0.3680054052149186,0.3859950166893183,0.3054202686502881,0.27033798475477194,0.16467588061599314,0.3892403576998339,0.4294330106989798,0.40959607613637067,0.23875723599890966,0.30377501000861445,0.2147955810933723,0.37376908816108473,0.14852815642958409,0.34477203810875356,0.23198055484415564,0.3297024701552639,0.3356392306916389,0.3052579081736288,0.3377540512263047,0.31345503118886797,0.4032816434599718,0.33504304573461935,0.2050064001748436,0.2640855324336591,0.3377540512263047,0.33541744288744807,0.44785915887696376,0.02700819393809405,0.05264755101990299,0.4079835391708,0.42847021882053044,0.23627594965524124,0.09414032737864048,0.2101396496727417,0.08784229806513495,0.13141219751265282,0.238008754064963,0.30284352140340043,0.473796804481808,0.10961053639871748,0.40433931440936227,0.36403542625188284,0.229981899243857,0.2903930284919599,0.261664422632647,0.25721040562426173,0.1203922128369142,0.3176205791917344,0.3109925780545593,0.4461093909473916,0.0345877793228045,0.2950601630389195,0.33957345263106703,0.350377869560523,0.4480161123923998,0.35999864428705647,0.3191257216735046,0.3149484012415963,0.32268189051741697,0.19705015399500178,0.4257732482560115,0.4076007495211264,0.3172533244025953,0.392257928672229,0.28945701334074686,0.3684321344436741,0.23840850686081255,0.3799537687284784,0.42672686922958597,0.41513325742871204,0.14649979649415823,0.04819027770427122,0.24599783349213855,0.38902772406583974,0.19240934877535018,0.2709542483690947,0.2505059750005943,0.16484195123560988,0.2072318763283428,0.4257732482560115,0.30332290572484294,0.39746216071074186,0.4882471239549731,0.3222662609399678,0.28362486911343987,0.3708054731200263,0.3906287048067641,0.1424702034803526,0.36470609648697877,0.21686807924819487,0.1761220119914062,0.23783917094944415,0.2893153353695747,0.23173356777039145,0.3480440712912965,0.2239652889194218,0.19724430771437976,0.1817566680630004,0.38729757079501115,0.3521094055796248,-0.051048902187003066,0.4104023922645861,0.15051081951365297,0.2854280170874496,0.2562965086631468
11.3,0.2886042426577599,0.6261673715099235,0.24534014852798572,0.32030258705684417,0.21958195601023595,0.30133363797725227,0.30909314263115817,0.2639136380361637,0.17406562592531413,0.34253590153769364,0.26314219795871213,0.13924024487454617,0.305994308743091,0.25572455127269966,0.23085312093135046,0.4380141193726255,0.27921493998995367,0.40205022425480186,0.2434505825294646,0.11983093115184895,0.2909469424344879,0.26595737845040307,0.3177944761012388,0.3130920851292222,0.28362470344788837,0.34508389524033056,0.3761547086470288,0.1754503067339241,0.28646671928949846,0.33378357928850166,0.31440474889710773,0.30325162664034344,0.3315689468092075,0.3443587067031403,0.15459063236863035,0.3342709443150823,0.39347431837932273,0.26644201741450446,0.26228924876084175,0.22704069905908816,0.3414984097558739,0.34767741982171885,0.31663852192039904,0.27251232337381837,0.1772580341987224,0.3226180780981471,0.17300208632580827,0.1349286247013147,0.23528797241039548,0.34828705684779016,0.30804144878219863,0.31470354355836905,0.38204181367096335,0.1922324711563935,0.28584998459024724,0.267028707018165,0.13514340747742204,0.3940041738176075,0.277208467140924,0.3409805852546372,0.28921352197186834,0.1734583272051017,0.3151551767457252,0.30791777266387116,0.37330562022780583,0.33201876061966734,0.37636187827651946,0.34861717360890787,0.15207419952315224,0.37133040327348216,0.3532190335253063,0.4323722923071883,0.4062110507972677,0.37036638017238516,0.5232312848751605,0.46075539617552685,0.2240663257305874,0.3092834612529363,0.369205056406824,0.38204181367096335,0.41680084949647983,0.26850114529422175,0.34808637943487614,0.2834753948659416,0.41662778852464966,0.32013976542013123,0.3873189251812336,0.30268942852032144,0.34808637943487614,0.26879492463489557,0.2964604414563649,0.20570984702559464,0.12225612134681207,0.2890916809367599,0.38032166407951007,0.31385847937268113,0.1602421293092958,0.2489842792250042,0.0912749065964495,0.2546467990841748,0.3726675880304953,0.3917569575241564,0.33225318334286447,0.2255059447817408,0.31803823253193764,0.35544400242562296,0.23497024352814302,0.5669632616015117,0.24279203453837914,0.5002041931766924,0.1392294367421563,0.32355552442488816,0.2425508687252725,0.4493999974507126,0.22098925966996208,0.34809001434486087,0.30888544123851586,0.35404825981952803,0.2826832181070112,0.41060014811353956,0.3220847795698475,0.24726560050929777,0.3744576366560855,0.25915919549513095,0.38049878121418823,0.4633681252980731,0.2692174545254844,0.2618504043770089,0.347083443352661,0.23826074856399493,0.4131114058672119,0.32059369913296276,0.42021944584065496,0.3059380544499644,0.3876873720704072,0.13664602985947993,0.44400929761030433,0.4054249833323363,0.30203606180000525,0.351542442055867,0.2509809475871968,0.3479579327542064,0.2411826304139513,0.38049878121418823,0.39496107950562953,0.2666394395761367,0.3459138920194211,0.33326770946744005,0.39040255478146135,0.2536460431056416,0.2883761774498285,0.20621457818341368,0.38579810129265435,0.24212985520580405,0.23832746532896953,0.4407156116713791,0.370242511895299,0.21479944769205905,0.28787943677919153,0.16675714547830986,0.22867110853971495,0.27881793913915415,0.2563660214144914,0.3935215734080745,0.13590568367512093,0.33156938115588125,0.2303764966062273,0.19387107308714194,0.31265984775250627
5.2,0.18113634651982788,0.24534014852798572,0.6028148486090154,0.24108146693211038,0.5137884616100267,0.17213971613626244,0.20847828963173187,0.17780159471275514,0.41243234108376264,0.25091751235877674,0.2540730638060274,0.4201804527959727,0.2695715432138549,0.2795688056300525,0.2882138457807945,0.23472262804074046,0.15422633464311875,0.2014165722494187,0.14664034476465942,0.5351444940856475,0.2290856902545767,0.2547369203940234,0.24547782207194446,0.2942749197673789,0.1996279523444152,0.3010603159593789,0.28654651227984806,0.5111397361230532,0.19362770658886191,0.1970802368538862,0.231273435902464,0.2410060796072948,0.14732305954582658,0.4580828393891845,0.39299582853728166,0.19849805233964687,0.2569343750501795,0.11266104004573768,0.3083000429300912,0.5513049219928216,0.1789590511123038,0.22749060016384168,0.27532615965949575,0.41410581586182516,0.34095451414667666,0.09004549414125368,0.4639661127653403,0.25957433870826047,0.20805849009542662,0.29456045295695127,0.26755990485925724,0.2477125923319755,0.43592611387611035,0.2893424999631026,0.1971859337397615,0.2955761185828886,0.17944514183494797,0.23814214409623322,0.09349186608934101,0.11308629654642198,0.19853724138463802,0.35281962851312637,0.14238888419874865,0.28636836329736376,0.3765128524682872,0.13517833657369746,0.20250611486561096,0.32797404107132305,0.406695194393958,0.20823770393680704,0.1631462369454448,0.3180604908326455,0.20364108298223785,0.25214766221823953,0.3636847535247693,0.18587600501841048,0.683096297132353,0.17880530914320036,0.2760386557224363,0.43592611387611035,0.27914718912678516,0.26829318078685777,0.31717006908638484,0.33837679429163825,0.23369152454993788,0.18801569067084464,0.2247196150445239,0.4662338760590443,0.31717006908638484,0.22264477779712227,0.10206357041053099,0.2755365483030455,0.2706930391499784,0.23257479906259146,0.19365032808324048,0.3378961068860227,0.4364042688338752,0.5100821091220681,0.4930133222298326,0.3668309644295797,0.3608103558588677,0.2798753261177138,0.26950133416781363,0.34106482164138324,0.14770295886561927,0.34125659144901466,0.2528070511238412,0.22801955780206276,0.16088462984552984,0.3043036909168649,0.3585865397605075,0.2873987381133431,0.2470990694516172,0.26226231007791306,0.4989378592760357,0.3324381740349927,0.18481458622981495,0.2380644078494516,0.06052275615418845,0.22825503129981972,0.4175259696838809,0.3766573877073052,0.21383390840306568,0.5124412989003513,0.2149320962520291,0.2318693732938962,0.312937507946414,0.2528931868642405,0.2581466459917379,0.1169292084148823,0.2715132973725243,0.29904052527632957,0.21235160982650855,0.2298273106090437,0.20990380221339056,0.3582963536056611,0.2979465303404434,0.20505583088067525,0.27311358004048103,0.328046523322751,0.5503728799766149,0.23737576580527256,0.29752956979867484,0.2149320962520291,0.26750577203863046,0.17097540089395896,0.053268759182605825,0.11849649721754939,0.42116935509742404,0.17906643229314279,0.19569558188903732,0.5553866644818793,0.2847842582432232,0.4315989764773506,0.44443365366069115,0.2996415350223437,0.3242270938672362,0.25451972926090277,0.1839749571624577,0.24949025090288357,0.36865392270405173,0.31925197783388315,0.14948068293708727,0.1486184267939118,0.5187929543589798,0.14017829990383532,0.6800438821872806,0.2626702657902469,0.49941401593483215
3.c,0.35667618058759026,0.32030258705684417,0.24108146693211033,0.6069197469006922,0.25380595895760516,0.3976694651841891,0.27856704699520185,0.6886815759970883,0.18037735608732935,0.22414911312598199,0.5013991872481995,0.24190875856880323,0.5138608256551777,0.3260527221919301,0.12075865059910197,0.3195873685680621,0.2512158064426027,0.43792607338252887,0.36614724774368723,0.13194982244269052,0.46552819139245366,0.4794559194754173,0.580012499074918,0.29663802280301027,0.7026183798490194,0.15663848221507595,0.27871861018132993,0.16215797820588698,0.5058402273810744,0.3360418107161344,0.23830292575626205,0.2004463747481051,0.2778688405968116,0.4074535716896151,0.22525978576838707,0.5823763392867436,0.30963452355440507,0.2755755303999819,0.16030627807970865,0.37725074019100485,0.3080586662198602,0.19593802918324393,0.16806075913919852,0.3435378451133272,0.30459501018450524,0.2561524407174464,0.27792454703858105,0.2720157587509525,0.1951601093483974,0.3825286023018526,0.32823257199808065,0.3725848463757584,0.44325631805061244,0.2992498613300597,0.5842452425461246,0.26723291972805024,0.2339704600982911,0.42228143413101515,0.28232370381526245,0.2633045110078799,0.5289211545292787,0.2438114871973608,0.49038094626173745,0.28290134311820275,0.38104513312340665,0.27919643676782746,0.27387233278695966,0.2767152699136789,0.2373288913700935,0.5055115889249963,0.4318630559569585,0.44264655378058304,0.23948707956856144,0.4390131009048714,0.3262190659166811,0.3332048219903861,0.2771620171798542,0.5032154547957175,0.2783494143835782,0.44325631805061244,0.37648218871038036,0.34815598485607546,0.34370201814925083,0.3333222824656335,0.4764681374192912,0.24394400581331627,0.22140091864837577,0.3151990090408344,0.34370201814925083,0.5217355988372647,0.2940437496141239,0.07146257212096412,0.25734167869739094,0.4815649052803322,0.4108782563347253,0.2689718520794367,0.19525267610164765,0.30236219844133033,0.1728978044294663,0.2651084566307772,0.2943885845685203,0.31538995946175824,0.4434698144488858,0.21570541675534624,0.4390300585443357,0.3746802955110725,0.3720710546483263,0.3319419630122445,0.27219283110695813,0.30936754688460827,0.21810650402461973,0.42390876773586134,0.43558921553433916,0.3830906018313525,0.2500616705527292,0.302697443531823,0.40000253276326864,0.3022621373598179,0.2865014468688529,0.3250473685896608,0.34412641943393335,0.30243182675246144,0.306758359184563,0.2787228728626489,0.4879457466512309,0.3280936124307714,0.41747316956857,0.4392941980884756,0.34542859760281436,0.4889219524757338,0.30068272479966995,0.4222916667494263,0.3399112979119611,0.6125252664146742,0.22241221508310993,0.2722596217854211,0.3339607644653098,0.5024886727130459,0.22345143201091963,0.29844372461160673,0.30571455425110583,0.2675881567364066,0.3460800091969364,0.4879457466512309,0.3063668922286172,0.26124682795991744,0.32583932731902765,0.2946890913982371,0.44909303604019596,0.2406319832083937,0.4679363057959285,0.22711682250268628,0.3319039465130169,0.3133805146526671,0.2695988453634514,0.3351221848415266,0.3092668805366912,0.3438396686367588,0.4222731696966848,0.25740059976554497,0.25192362557940007,0.17030124620468143,0.437421675112003,0.4182419008634786,0.14067691126333157,0.3766171791811475,0.2756036943808141,0.21924210744553818,0.2849462930677196
5.6,0.07016682621083159,0.2195819560102359,0.5137884616100267,0.25380595895760516,0.8943823313365442,0.21660265352068142,0.23383015256271109,0.15256132669395167,0.538897232388621,0.17249386284721244,0.2562042903364377,0.5868286168219938,0.2818290612665255,0.38588201178303494,0.13266969732282172,0.23867959774801562,0.008497278772081302,0.23339153251206907,0.14410778832300933,0.7625815333831331,0.22353273990272768,0.2756626832179106,0.20716112307317222,0.20207008045371802,0.15448128106986153,0.2522734599451138,0.2526654882938505,0.6046534690697268,0.15491731248974194,0.2915369997518483,0.2035416386674394,0.27139987248252034,0.20997570571584118,0.4750918881127187,0.5495475489742679,0.13586115596303847,0.1482635507547858,0.004918796060174252,0.2055364697798584,0.5185632856309534,0.17652450200758027,0.2208984698470764,0.2328326291083281,0.4562859857719839,0.3520778898168015,0.07143920474397039,0.5237192265346005,0.3788568542061362,0.07836692377303264,0.28367834276726045,0.40237781786114446,0.2024635044273377,0.40825395649040663,0.5054307299647454,0.19897366422339813,0.42855982140265086,0.2358817218482639,0.18814636075343572,-0.045697737644338494,0.07210546538636929,0.22734379640608204,0.5026151019935563,0.06963800278911167,0.22354963710370976,0.31475645845685096,0.07737868655684049,0.2293128497503703,0.2669127355200646,0.5065282739529378,0.25363824351796543,0.09122569085833195,0.24069108342437154,0.12213420367196114,0.20124658591172911,0.3560388265641435,0.21110451069397504,0.5866231737229375,0.21503007611771097,0.2770452168659678,0.40825395649040663,0.3163370804772108,0.2893171013660331,0.3441385715118498,0.461907588454104,0.16564429370886116,0.1542807361999231,0.2391987997510074,0.5348021691795618,0.3441385715118498,0.21140458163099402,-0.03492382427780081,0.15772407484025236,0.3720230812807968,0.22889036563218057,0.15028859137094,0.4504345833903089,0.5527036351650212,0.5668987686622718,0.4333994912000635,0.44668130879519435,0.23898127513225986,0.2370992362222225,0.25792101070057305,0.45048048024715365,0.10505579165976617,0.42570951731129025,0.46346266171843103,0.24522119537390505,0.25841831141852006,0.41449101386514675,0.553980452892727,0.2349527480338854,0.3020919122814969,0.1710173983960868,0.59025591446187,0.29684347101968656,0.23134644323043063,0.3393741500773813,-0.05680087315237762,0.33107715512822067,0.4886396155186018,0.35122701755611085,0.19761057613484526,0.6234762133897849,0.16624936921661473,0.16053739765029895,0.18720696767059689,0.2176558597734316,0.2205074326881506,0.11396655480033653,0.2685954808926656,0.2981758309687281,0.11897958049809734,0.1738046944521243,0.23752544662388214,0.5008127900284866,0.20805531255854195,0.15874210644299652,0.24035919055011556,0.46090772979770095,0.5029314015578177,0.13058440991615575,0.552516843128594,0.16624936921661473,0.243485544844263,0.0776266483949425,-0.03558226856080375,0.21639633196270316,0.37772263404664036,0.1432815295876677,0.2015391773535381,0.564617669356212,0.1702590324074531,0.5205880677808976,0.5519663518435565,0.24395289866471487,0.28209059923209273,0.34760497977720445,0.2432755316318428,0.41851514011285607,0.4970210812244092,0.33150344621734196,0.13136769534921983,0.08441207419510405,0.6336672130847198,0.09317940790121981,0.6022518778904764,0.28776461003049536,0.6280190814741095
17.16,0.3405152202343489,0.3013336379772524,0.17213971613626244,0.3976694651841892,0.21660265352068142,0.5703038884140901,0.4206559140157768,0.4561625390456687,0.1371296515483124,0.14034557631796096,0.4085019949285507,0.15317818940178232,0.42202353338223675,0.43473365780841605,-0.07961644972229298,0.318017641596024,0.2654969077651624,0.5221701155481621,0.43846126626985027,0.01231995742908719,0.48169251195738966,0.4182078664156309,0.5547555624952154,0.36841696607379787,0.5019919200990911,0.106498431173197,0.30102699993064397,0.0739191968619332,0.4066876746511066,0.5197465645104963,0.24675322085992626,0.26939024589168914,0.4649536438466569,0.325040360588074,0.24300521523050453,0.44846109319084465,0.36176972110215566,0.3049048756576975,0.052588314450145605,0.13801817021543156,0.44960951990879877,0.24405124770810835,0.10567726508380193,0.3422353641036547,0.2575657673400151,0.42689166022258235,0.2574102367115487,-0.009013581306593625,0.13135718030374893,0.3414589710300927,0.31149909448904717,0.4161180834600355,0.31653701714751364,0.0828313948792887,0.5093917295581141,0.38225671618211227,0.18314065025346682,0.40477781480825714,0.28499015430186087,0.3764555898559707,0.5164041966444286,0.29216542497425285,0.4428205560999013,0.3662904843352502,0.28477815681978363,0.43800004892630745,0.3544781430809999,0.20610512033891593,0.1729479682004076,0.4929164160880703,0.45333680289227046,0.3421307379033382,0.16273943704607655,0.37926634668886144,0.21787106953488503,0.5361977298689835,0.205064086929431,0.5011835197796671,0.3603628376095462,0.31653701714751364,0.40350403078025726,0.3526119243259835,0.32204778103505005,0.45686645048629965,0.4291094869437296,0.28619354058872376,0.2941321148755549,0.29923742866299624,0.32204778103505005,0.44176718846706303,0.2919794801207292,-0.10593940041095617,-0.02825304765706127,0.4833002144708063,0.4429626958998809,0.41922318261049313,0.02325468291829019,0.26066685469804945,0.07194586490991055,0.1861117828353522,0.2729638092377264,0.33507796827367525,0.5616898238379173,0.1866635692041211,0.4266701219532189,0.4564484396272405,0.3086702214359392,0.38181665406960474,0.522267061395578,0.4137128926249841,0.12322850077999382,0.3314518658228416,0.49332000101551154,0.3558388352924268,0.06783035479472437,0.2294435100836557,0.5376608034784934,0.41807069528906027,0.31309245305545186,0.546293959176979,0.3814893103250994,0.30804690991259676,0.5391212709124301,0.1918803317487697,0.44078237873626774,0.4293811788180294,0.3152087290082795,0.40033478763961083,0.34971958367713823,0.44302789412207566,0.34621995825267976,0.4775677310800239,0.41399187587866254,0.4868538514557337,0.2998227341835026,0.044747310471591466,0.3066719044698462,0.49295132893226323,0.2480561359124782,0.47347467466942833,0.3425466285840329,0.04187347107787165,0.25770587292772207,0.44078237873626774,0.3258966020373205,0.2930193025349332,0.36216272926564774,0.5393659664448409,0.32697304562127244,0.25151898012048546,0.5208177479075194,0.22613258959898994,0.3635715032807801,0.31467846875534045,0.27788918579063265,0.325614221962507,0.31147909107641153,0.38261712515790586,0.5356300992804194,0.4606267614777447,0.3466291466063589,0.32418369428558047,0.4772850950411289,0.42826921708707794,-0.061134066325596044,0.4192970176801064,0.23102484896671613,0.1938833852055446,0.3462411132805751
15.6,0.324503019394458,0.3090931426311582,0.2084782896317319,0.27856704699520185,0.2338301525627111,0.4206559140157768,0.6337554634817812,0.29090359990740455,0.0948763341536655,0.25547969732884,0.28735330198809517,0.15853564367896503,0.32252750227883004,0.4110627970782498,0.1542414283256737,0.2992929720272615,0.2692279442177681,0.39981902958397236,0.337302764558851,0.009134165975781325,0.37769767608654675,0.34054857858138854,0.4078542563499933,0.38987851797375167,0.3287115663905719,0.20352783483912493,0.35827710419118364,0.14795930322598838,0.28514263818590807,0.37424034739321554,0.23545262142345041,0.33312598112192815,0.4246314379958376,0.32387357782498166,0.1839630148919512,0.3238496086695332,0.40763962170481155,0.34276056536759325,0.19291131585068913,0.14115845603157104,0.33960448560999845,0.3358958847204858,0.21550377311430063,0.2738151841755491,0.2810475172612114,0.37595349789300087,0.28428780490475436,-0.14366731055988707,0.22851089279167822,0.28548619891543137,0.340656248260573,0.35719233880803525,0.22921359526122698,-0.01435436467442873,0.36224685539036655,0.26851319517628996,0.12457642292209735,0.39604953737495296,0.31692303227469965,0.3489813123828441,0.37984130545886696,0.2381797254964268,0.3546459976694541,0.33046718246848183,0.21606054648557685,0.4488439920763971,0.2969606547916252,0.27340541073539937,0.22729801146845757,0.4147325744175099,0.39098349429829465,0.27331920192468007,0.16818457059202097,0.3641019852967929,0.21635965555148667,0.5202388180016281,0.1488737683963227,0.3712254375523301,0.38618821826869165,0.22921359526122698,0.38211879435097423,0.34364961822906603,0.20171603973199642,0.4701414655680038,0.3598389376991055,0.32153998534146333,0.368991523055267,0.28366446589789224,0.20171603973199642,0.3171097415465478,0.3254979418417115,0.07982178009812665,-0.15139419939001056,0.383755828592961,0.4252430071650816,0.376877177176129,0.08247128950491768,0.2506493624554957,-0.008671175661962446,0.1640536615014753,0.3476771003636575,0.4062334974226059,0.4491889798262473,0.22445215719026143,0.34087341398593524,0.5242040102805499,0.25775191761216554,0.3969614763506354,0.42781224632357207,0.43052246312060916,0.03905930074826767,0.32848240422572406,0.46509765047947416,0.3903648506007449,-0.0408742778656514,0.3040333110144492,0.4276966836803237,0.3948727759428279,0.35761957522877386,0.464067164672855,0.43017116957480017,0.22421876656194759,0.42758040568119815,0.15512848258056885,0.3814416095974193,0.4091102188088648,0.32475046960056003,0.34294290256105,0.34862215107161315,0.35633137191911685,0.3931772058408067,0.37141901897543195,0.3831167015578464,0.34323021749202615,0.45705083021505677,-0.04788245917936998,0.37778944640767337,0.38954102405724245,0.27413377716934995,0.4433864690342215,0.2493535401041556,0.0153217850591615,0.22908221197943,0.3814416095974193,0.37386304283556926,0.278619012108501,0.42404084688388377,0.43293396174657617,0.2667562698528199,0.26330906057381837,0.4399229055591842,0.17896518560584493,0.45804560646605247,0.2781597915028888,0.22879415784846055,0.38893550691024126,0.41063387384662636,0.3362491517353113,0.3872790591510693,0.38420033834838396,0.2826855093894693,0.3843092939441096,0.39850944046131276,0.3497156245154804,-0.0824850256045204,0.35336586750556787,0.17101828298605087,0.19765319445789253,0.40819242372528003
17.5,0.3800870029884677,0.2639136380361637,0.17780159471275514,0.6886815759970883,0.15256132669395167,0.4561625390456687,0.29090359990740455,1.0000000000000002,0.094485098435485,0.18515130399824165,0.588085910125906,0.22065121441730634,0.6277459790346953,0.34416508778896393,0.05128727203254495,0.20529366807473512,0.22925838496097403,0.4744834102332077,0.3902833108172413,0.034843056542814,0.5231433653632415,0.5681968288848734,0.6789512861730467,0.283491327734489,0.9480141261568344,0.09400761456702746,0.2477378297397653,0.05852504986345618,0.6296167455851411,0.36096498880444755,0.20028725871842412,0.1364425797363605,0.2861820083257223,0.3651885607834364,0.173801072919404,0.7074475872031065,0.31853349718906093,0.2957760384449851,0.09296099022458226,0.269640778035243,0.3064188680379404,0.16650210167456425,0.1176015786629998,0.28789896845673757,0.2930140905647622,0.27436781908642593,0.1912590531038443,0.2732035808364291,0.15262592943123918,0.39009717791520676,0.2481307011911319,0.38807931169283527,0.43908831461214065,0.23826615695936107,0.75810332400119,0.24480702045566283,0.27519758905290675,0.4610580728114891,0.30367645239217017,0.27722094129248975,0.6666643017845775,0.1893531133106242,0.5925024299947963,0.2342219841409581,0.29450028483873847,0.30869494547969895,0.2415939525019976,0.22618738521447926,0.19757077179540192,0.5404420684114645,0.48217124734744893,0.446306292710241,0.1698940881035963,0.4865571849233744,0.2154092185329736,0.36971267353669435,0.2425667997259152,0.6171009749955361,0.27118711578839455,0.43908831461214065,0.3545195504665,0.31663460556715467,0.3652408926168651,0.3007964364875768,0.5231780955456572,0.23505073285675543,0.1955460272403802,0.28293931074590517,0.3652408926168651,0.6196551939815274,0.31897477073917013,-0.0062044389104885,0.26299293889363196,0.5428302292613807,0.4688093656292639,0.228898821164535,0.08005611282326995,0.254103667015747,0.1066008605911278,0.2285764649770509,0.2462115794289502,0.27498570072775536,0.4618743200324247,0.21109113983376115,0.5455382152382275,0.3501212229340013,0.3161658082402538,0.2910092425827347,0.2799017169529241,0.2474413110530983,0.1566262118282459,0.4725032336605555,0.5129134418325217,0.3944364687144004,0.21607762086925025,0.3076578287697807,0.45066383803343113,0.2783596393607451,0.3163409723567514,0.2850722593875755,0.3477333090477487,0.2997268495222766,0.2903192569705091,0.1672959772510355,0.6049220082742756,0.2897440578610455,0.49748871452612003,0.480966899423955,0.36585467700430757,0.6390388534975521,0.27991710816056226,0.4645744239192923,0.3150870518843706,0.7930214257945036,0.1737521035853449,0.20119684667491092,0.31102802443015315,0.5397985462286368,0.18394254175319588,0.28177699154985625,0.2832917183431145,0.1255518811197356,0.29639943000377006,0.6049220082742756,0.26670516925863524,0.24273384342577153,0.3749004473623327,0.31952827897011904,0.42205712227259845,0.203101872414952,0.5429298133974995,0.17778870048863724,0.3465829364297662,0.30034886421178864,0.22598520140801728,0.31368361341442663,0.31373239414252513,0.39070918610026,0.48401992030909,0.234648664577156,0.24014011358739729,0.08656143547328454,0.521240758328342,0.5004226398811251,0.0022185551822315,0.4319227690477845,0.231278660485889,0.18139190805373254,0.2534348361286625
